# GP, 17 April 2026
# Launders et al.
# arXiv:2604.16600
1.000E-03	1.452E-45	1.066E+00
1.064E-03	1.449E-42	1.065E+00
1.132E-03	9.548E-40	1.065E+00
1.204E-03	4.261E-37	1.064E+00
1.281E-03	1.318E-34	1.064E+00
1.362E-03	2.889E-32	1.064E+00
1.449E-03	4.580E-30	1.063E+00
1.541E-03	5.355E-28	1.063E+00
1.640E-03	4.703E-26	1.062E+00
1.744E-03	3.156E-24	1.062E+00
1.855E-03	1.645E-22	1.062E+00
1.974E-03	6.756E-21	1.061E+00
2.100E-03	2.220E-19	1.061E+00
2.234E-03	5.910E-18	1.061E+00
2.376E-03	1.292E-16	1.060E+00
2.527E-03	2.345E-15	1.060E+00
2.689E-03	3.575E-14	1.060E+00
2.860E-03	4.626E-13	1.059E+00
3.042E-03	5.131E-12	1.059E+00
3.236E-03	4.923E-11	1.059E+00
3.443E-03	4.123E-10	1.058E+00
3.662E-03	3.038E-09	1.058E+00
3.896E-03	1.986E-08	1.057E+00
4.144E-03	1.159E-07	1.057E+00
4.409E-03	6.084E-07	1.057E+00
4.690E-03	2.891E-06	1.056E+00
4.989E-03	1.251E-05	1.056E+00
5.307E-03	4.960E-05	1.055E+00
5.645E-03	1.810E-04	1.055E+00
6.005E-03	6.115E-04	1.054E+00
6.388E-03	1.921E-03	1.054E+00
6.795E-03	5.637E-03	1.053E+00
7.229E-03	1.552E-02	1.053E+00
7.690E-03	4.023E-02	1.052E+00
8.180E-03	9.859E-02	1.051E+00
8.702E-03	2.292E-01	1.051E+00
9.256E-03	5.073E-01	1.050E+00
9.847E-03	1.072E+00	1.049E+00
1.047E-02	2.170E+00	1.048E+00
1.114E-02	4.219E+00	1.048E+00
1.185E-02	7.897E+00	1.047E+00
1.261E-02	1.427E+01	1.046E+00
1.341E-02	2.495E+01	1.045E+00
1.427E-02	4.230E+01	1.044E+00
1.518E-02	6.970E+01	1.043E+00
1.615E-02	1.118E+02	1.042E+00
1.718E-02	1.750E+02	1.041E+00
1.827E-02	2.676E+02	1.039E+00
1.944E-02	4.005E+02	1.038E+00
2.067E-02	5.876E+02	1.037E+00
2.199E-02	8.463E+02	1.036E+00
2.340E-02	1.198E+03	1.034E+00
2.489E-02	1.669E+03	1.033E+00
2.647E-02	2.292E+03	1.032E+00
2.816E-02	3.104E+03	1.030E+00
2.996E-02	4.151E+03	1.029E+00
3.187E-02	5.486E+03	1.028E+00
3.390E-02	7.171E+03	1.027E+00
3.606E-02	9.280E+03	1.025E+00
3.836E-02	1.190E+04	1.024E+00
4.081E-02	1.512E+04	1.023E+00
4.341E-02	1.905E+04	1.022E+00
4.618E-02	2.382E+04	1.021E+00
4.912E-02	2.958E+04	1.020E+00
5.225E-02	3.649E+04	1.019E+00
5.559E-02	4.472E+04	1.019E+00
5.913E-02	5.448E+04	1.018E+00
6.290E-02	6.600E+04	1.017E+00
6.691E-02	7.952E+04	1.017E+00
7.118E-02	9.534E+04	1.016E+00
7.572E-02	1.137E+05	1.016E+00
8.055E-02	1.351E+05	1.015E+00
8.568E-02	1.597E+05	1.015E+00
9.114E-02	1.881E+05	1.015E+00
9.696E-02	2.205E+05	1.014E+00
1.031E-01	2.576E+05	1.014E+00
1.097E-01	2.998E+05	1.014E+00
1.167E-01	3.476E+05	1.014E+00
1.242E-01	4.017E+05	1.014E+00
1.321E-01	4.626E+05	1.014E+00
1.405E-01	5.310E+05	1.014E+00
1.495E-01	6.077E+05	1.014E+00
1.590E-01	6.933E+05	1.013E+00
1.691E-01	7.886E+05	1.013E+00
1.799E-01	8.945E+05	1.013E+00
1.914E-01	1.012E+06	1.013E+00
2.036E-01	1.141E+06	1.013E+00
2.166E-01	1.284E+06	1.013E+00
2.304E-01	1.441E+06	1.013E+00
2.451E-01	1.613E+06	1.013E+00
2.607E-01	1.802E+06	1.013E+00
2.773E-01	2.008E+06	1.013E+00
2.950E-01	2.232E+06	1.013E+00
3.138E-01	2.475E+06	1.013E+00
3.338E-01	2.740E+06	1.013E+00
3.551E-01	3.026E+06	1.013E+00
3.777E-01	3.335E+06	1.013E+00
4.018E-01	3.669E+06	1.013E+00
4.274E-01	4.028E+06	1.013E+00
4.547E-01	4.414E+06	1.013E+00
4.837E-01	4.827E+06	1.013E+00
5.145E-01	5.270E+06	1.013E+00
5.473E-01	5.744E+06	1.013E+00
5.822E-01	6.249E+06	1.012E+00
6.194E-01	6.787E+06	1.012E+00
6.589E-01	7.360E+06	1.012E+00
7.009E-01	7.967E+06	1.012E+00
7.456E-01	8.611E+06	1.012E+00
7.931E-01	9.293E+06	1.012E+00
8.437E-01	1.001E+07	1.012E+00
8.975E-01	1.077E+07	1.012E+00
9.547E-01	1.157E+07	1.012E+00
1.016E+00	1.241E+07	1.012E+00
1.080E+00	1.329E+07	1.013E+00
1.149E+00	1.422E+07	1.013E+00
1.222E+00	1.518E+07	1.014E+00
1.300E+00	1.618E+07	1.014E+00
1.383E+00	1.721E+07	1.015E+00
1.472E+00	1.828E+07	1.016E+00
1.565E+00	1.937E+07	1.016E+00
1.665E+00	2.048E+07	1.017E+00
1.771E+00	2.161E+07	1.018E+00
1.884E+00	2.274E+07	1.019E+00
2.005E+00	2.386E+07	1.020E+00
2.132E+00	2.496E+07	1.021E+00
2.268E+00	2.602E+07	1.022E+00
2.413E+00	2.704E+07	1.023E+00
2.567E+00	2.799E+07	1.024E+00
2.730E+00	2.887E+07	1.025E+00
2.905E+00	2.966E+07	1.026E+00
3.090E+00	3.035E+07	1.026E+00
3.287E+00	3.093E+07	1.027E+00
3.496E+00	3.139E+07	1.028E+00
3.719E+00	3.172E+07	1.029E+00
3.957E+00	3.192E+07	1.029E+00
4.209E+00	3.199E+07	1.030E+00
4.477E+00	3.193E+07	1.030E+00
4.763E+00	3.174E+07	1.031E+00
5.066E+00	3.143E+07	1.031E+00
5.389E+00	3.100E+07	1.032E+00
5.733E+00	3.046E+07	1.032E+00
6.099E+00	2.983E+07	1.033E+00
6.488E+00	2.910E+07	1.033E+00
6.901E+00	2.829E+07	1.034E+00
7.341E+00	2.742E+07	1.034E+00
7.809E+00	2.648E+07	1.034E+00
8.307E+00	2.551E+07	1.035E+00
8.837E+00	2.449E+07	1.035E+00
9.401E+00	2.345E+07	1.035E+00
